embedding_x,embedding_y
-71.496284,29.01829
-62.433105,3.958673
-17.314522,35.028225
36.77812,46.1021
-14.1019335,30.939363
40.769066,21.626019
57.060295,28.894966
57.16517,28.933672
9.799218,46.730682
9.262042,37.254524
56.922554,28.851105
-19.21331,6.8786325
-34.623528,1.3758799
60.508846,36.326263
-52.9941,9.221941
56.90202,28.832386
1.0600824,58.515915
-48.846806,29.297655
57.443096,28.39806
57.936245,28.545471
9.540607,53.38289
57.538338,28.4189
57.59742,28.43807
57.646484,28.457079
58.114357,28.581627
58.061264,28.559933
57.9412,28.528786
57.88805,28.522161
-52.44793,9.496124
51.16755,19.882076
8.504794,35.82345
57.98701,28.543655
-40.491985,21.218649
-35.09395,8.974131
60.669003,36.479053
58.755783,28.85984
-51.57551,30.005299
-2.362924,41.45193
-52.1196,1.9456887
-6.9467936,65.8835
-5.960477,44.506313
-18.831327,7.991166
-57.7905,-2.364695
-38.8744,-0.8860055
-30.458117,13.689443
-11.798165,15.515622
-18.05509,17.980755
8.86238,30.637224
-13.227538,27.408754
-4.1331744,66.77839
-23.460596,10.004158
7.902817,31.015865
-38.630756,-2.5174022
-13.603017,15.567519
-11.696099,14.889772
62.54164,25.92935
-69.80442,27.621365
-5.7132072,36.74783
-60.28569,-3.161066
-66.078636,29.979395
-41.91277,27.231396
7.8456826,49.338036
62.455856,25.866476
-49.154297,29.399155
31.495796,56.607796
-35.306503,-1.512589
62.5493,25.936878
62.16514,25.65023
61.966255,25.483707
-60.149235,9.508114
-52.717533,6.6414375
60.966953,36.89783
61.112663,36.591553
61.060448,36.688072
61.152092,36.52563
62.961456,25.558945
-4.6126723,27.79564
38.369884,29.108042
-19.982466,-3.9163978
43.858833,29.161886
62.8036,25.442497
21.189047,69.19995
41.978424,20.415747
-0.34843415,57.14459
62.88213,25.490524
22.771828,68.01427
61.714413,24.564003
62.87661,25.487917
62.37366,25.14913
62.398876,25.167751
61.310726,36.515747
62.343506,25.129818
62.584236,25.289585
62.12322,24.977024
-34.04376,23.562521
-56.26365,9.263495
61.504337,36.299644
-39.286606,15.599124
-6.489856,72.66327
35.92238,48.36302
63.334312,25.084911
10.900613,33.564377
62.758625,24.679178
8.781239,30.840872
-6.1079903,7.449975
61.266068,36.822277
12.320651,49.548645
-39.736897,22.161932
-49.007988,24.048708
-38.66933,-11.2446785
-11.163205,-4.176441
7.983577,77.71641
10.363981,40.929993
-19.020435,33.91052
63.698235,24.61872
41.373207,20.89006
12.776292,53.29703
63.60869,24.52076
63.588512,24.494717
-61.733307,33.85238
63.607388,24.519312
7.363616,29.642847
68.69072,14.308971
38.19543,29.504047
-10.289707,9.031944
63.63387,24.544434
61.383415,36.81315
61.44782,36.706287
63.984108,24.10433
-39.338196,25.379284
-9.739386,24.26384
37.54666,38.734737
64.02238,24.179169
-62.52142,8.554436
-8.32844,13.372605
38.088116,30.820631
-35.39181,30.658735
63.964565,24.053509
20.936432,69.82707
-56.283325,9.571169
63.715107,21.945528
63.839436,23.469543
63.821552,23.258797
61.431404,36.914967
62.97446,18.925724
37.9532,36.06364
-54.70285,30.95817
66.639885,21.018265
21.820602,69.93077
-42.326366,13.222611
34.18091,52.34039
-19.054426,4.5949044
37.53922,39.175903
65.93665,20.749702
-44.614223,23.002773
4.161614,76.33123
-34.391148,10.634069
-51.28069,23.887815
-53.44578,6.34651
66.312096,20.910212
-63.34308,-2.3213568
64.500374,19.197071
64.754074,19.321165
64.26537,19.061827
67.02851,20.500334
-36.7988,-10.504278
50.343906,19.211285
65.84998,20.006199
66.37957,20.280298
49.229904,18.626848
35.61892,50.074833
67.076546,20.513916
-51.82245,24.696283
64.95646,20.327623
-39.408543,-4.2293644
66.77153,20.410475
18.865063,38.06066
-37.91871,-10.684175
16.53926,73.036354
37.406487,36.504128
-3.3899908,8.047479
63.632534,18.63455
63.988552,18.880753
-57.551334,31.029654
-3.9727623,40.53652
8.37076,33.75559
64.82185,20.102627
67.156265,20.5333
-40.145313,-9.606736
67.201515,20.553234
66.41127,20.289415
65.203606,19.546541
67.27479,19.76443
66.831505,19.68102
9.664256,47.784004
65.63539,19.350307
-5.582014,72.07965
63.478905,18.372194
13.656842,39.534645
-51.44288,12.310634
-15.174404,-4.737048
-40.46058,22.072006
-17.9392,-0.10857792
67.37474,19.858372
1.6890198,60.144436
-22.173265,6.6294045
13.443429,50.26953
-16.414524,-76.76288
18.216585,39.71094
67.5995,19.934343
16.178148,40.497787
6.695714,37.485184
63.833378,18.63038
64.615486,19.166882
-13.959912,32.70228
-8.550299,22.193174
37.804424,36.39031
65.264015,19.222128
-6.355562,12.387007
-6.357116,14.826942
67.25851,19.799898
67.61527,19.950974
1.7772365,58.4543
67.36693,19.853748
-40.2274,28.708359
19.418291,38.721527
67.458115,19.895119
67.61513,19.952803
67.56992,19.931578
26.231926,65.62847
10.042533,54.047344
-34.64006,14.346922
-3.7827466,24.300793
3.2467303,77.89123
37.927486,36.379807
67.556915,19.181028
38.629185,27.550386
-6.9485946,43.982574
-35.199905,-5.0179057
37.458584,34.316414
-36.99825,29.477407
1.4870452,60.891434
67.13284,19.049469
-5.921438,63.759205
67.50522,19.159763
-13.665143,17.060009
26.570585,65.29489
-4.980478,22.650003
-18.670727,-2.9639554
65.70193,18.855518
67.75984,19.259712
63.37146,18.136724
-17.193716,37.256775
-6.833486,39.674458
18.430443,40.725967
37.511486,39.688805
-57.705296,6.8517265
66.41783,18.080294
1.7927318,58.50748
63.39103,17.987734
-50.14915,23.58586
-65.77434,29.993822
18.21614,42.329952
-42.028236,15.135707
-5.4449534,14.559043
35.894188,48.350353
-15.044257,14.161816
-17.953506,33.128376
-13.085296,-4.8157735
67.79368,18.65968
-14.496821,31.76824
-14.245512,11.999575
67.1995,18.353811
1.8898618,60.33284
-19.514349,-5.923732
-13.422528,10.2195635
7.31209,33.960217
40.95528,21.351929
67.83852,18.131355
-6.8465652,70.3894
13.886566,40.32417
20.210548,70.84218
-18.86892,34.490276
9.043128,75.599236
17.266518,72.44218
-43.325478,27.867788
-45.807953,11.575925
-3.8638291,63.754715
-15.432026,2.7667248
40.209637,22.449999
66.098724,17.585218
63.35227,17.768387
-44.913795,26.582436
-41.313377,-10.651056
67.92219,18.168821
-40.125843,-9.267682
49.070477,18.573187
17.706064,42.173035
-32.4206,-3.7198517
67.22154,10.90478
66.125435,11.293568
66.27255,11.249554
-37.681908,4.727558
-35.08478,19.13259
-57.674572,4.5569315
63.351315,11.074286
65.39512,11.01868
65.53093,11.003202
65.807785,10.954736
66.64906,10.603777
-20.769691,4.1146493
-6.0078464,27.491892
-45.68522,8.958906
63.459217,11.065058
-35.176933,-4.4757524
32.932766,53.719223
-47.60811,13.2638235
-5.591007,38.70513
67.17082,10.323153
-50.517895,4.0213876
65.26361,11.034235
-31.205788,-8.870218
3.1523001,78.80415
37.725487,34.64086
9.695522,77.20591
66.94536,10.437967
-20.096645,9.287654
-19.322319,-1.3136386
-39.710224,30.156067
-4.635219,13.50102
64.78789,10.710756
66.77475,9.703206
-26.290236,15.733182
8.59344,36.16168
-15.361401,-4.5887227
-2.4550498,66.464806
67.17224,9.520899
-2.8426197,7.410601
66.77789,9.694066
67.10744,9.553362
66.49319,9.834744
8.048468,77.35003
38.6925,26.931978
-17.481995,5.4373865
67.2538,9.48929
-4.532056,39.22643
66.932594,9.627049
37.496254,42.15901
-35.42453,-6.9021573
65.46543,10.403534
-22.571785,3.1897147
-9.606033,32.68537
14.092833,52.0077
63.150043,10.930184
-10.227208,14.164548
40.133804,22.587372
-13.654741,-3.588979
67.26747,9.47758
-30.770895,-0.32795453
10.353668,33.359497
66.848526,8.746785
39.35836,24.417553
66.46991,8.670824
66.42861,8.880064
-6.9824996,72.044945
66.73456,8.7795
5.138353,78.40024
-54.421757,8.553803
-5.134758,22.646984
65.85952,9.099919
65.061554,9.718756
65.71504,9.17083
64.708046,10.05889
13.71425,74.97901
38.80749,26.42727
-14.923422,-5.5439568
-3.8505137,13.186167
66.303154,8.907798
-40.161552,-6.8583555
63.097588,10.722192
-6.99334,9.900445
-0.32925782,56.950092
66.945786,8.726896
8.975079,30.318628
33.13882,53.8441
38.09623,34.685402
-4.347298,44.292656
-1.3499141,11.605803
66.46951,8.853141
-55.3565,3.4671965
25.136047,62.448654
49.232044,18.696241
-11.592117,9.84233
12.088479,75.79604
38.407326,28.116905
-55.017693,31.173811
-3.7035477,72.31645
-37.902733,30.97048
65.589386,8.207602
-18.189793,7.7028427
63.06118,10.270864
65.45305,8.270761
-6.281514,38.6962
-62.217068,-1.9374001
66.059326,7.9666944
-59.767185,3.2766438
-6.4728527,63.800438
65.56998,8.213221
39.714325,23.393923
8.790738,34.951244
49.179073,18.675169
64.47654,8.078679
64.85602,7.796203
-24.021097,10.309484
-48.78618,12.4974575
38.04603,28.889605
68.67966,14.212795
62.857918,10.110879
-62.294,-3.2601254
16.556156,73.03553
65.47324,7.3370905
65.29168,7.4917727
-37.027313,20.977995
-6.8895664,39.806343
-57.508156,7.9438567
13.73943,51.156685
38.089375,34.354515
64.59927,7.978142
64.53042,8.031641
65.580574,7.23577
62.903183,9.848902
65.25223,7.5195966
10.541647,28.83007
7.843095,35.51908
-38.701366,25.310564
-13.653817,30.92085
65.58767,7.2264276
63.094162,4.4720163
28.806122,61.244267
63.171288,4.355769
63.12196,4.42601
-11.689986,-4.4587603
-3.7298884,70.58302
62.498745,4.0171227
-40.266964,-4.540903
-23.8172,10.003597
-0.10481044,62.31248
27.756601,63.693584
-9.919013,9.175911
59.78416,5.4552865
-3.8344607,72.23152
62.70848,3.8674006
-10.321785,15.4267845
26.403856,65.16185
59.701756,5.505242
-12.63443,10.039563
60.658478,4.8218102
62.83249,3.7622354
62.832424,3.7623203
12.959021,51.285774
8.771988,77.9709
62.03847,3.5388253
59.576767,5.3587337
-6.5687466,21.824156
59.809296,5.1078057
61.71702,3.7437944
61.446934,3.8915188
62.450195,3.2288902
-3.8464398,7.5786366
62.456783,3.2252183
61.56933,3.8300555
59.316204,5.5494447
-42.091835,22.550678
20.206154,70.81512
25.957499,65.86146
40.769424,21.632442
62.34381,3.31072
61.921616,2.7580678
4.2498755,77.79052
61.83951,2.8182042
59.487232,5.1801305
60.675297,3.871987
60.721725,3.8215168
-54.435684,3.1742601
-5.6761775,8.154704
61.879597,2.7991602
61.99132,2.6991549
-32.800503,-7.5792356
61.39008,3.219111
61.842136,2.8316157
59.468536,5.193534
61.274986,2.4717124
-7.307626,44.052956
-45.438786,14.062674
61.306458,2.4302185
-3.2702785,23.160667
61.36412,2.389324
38.584305,26.682436
-6.7980394,71.119965
-7.8589487,70.04321
37.723263,36.747543
61.26201,2.4868364
-1.8758483,76.170906
-55.92538,31.687742
60.59835,3.280573
8.282405,28.567596
-13.750716,13.359042
16.485138,72.972725
58.980186,5.0026274
-59.766354,29.826893
48.27297,-7.3504047
37.47168,40.027153
59.354313,4.489865
60.323296,2.912771
-10.486299,9.06123
-67.07355,28.67533
-4.004108,10.631239
61.165863,1.8046702
61.178627,1.7950462
60.886257,2.1035063
40.576756,-30.241407
61.16709,1.8128834
-3.9062197,39.290096
-3.1846406,11.998652
-58.97383,-40.22985
61.178806,1.7947978
18.251413,72.49187
-9.3898115,9.647688
-2.910434,71.201416
-18.196339,-6.3460436
35.84359,45.606907
-6.908592,27.125132
57.60879,-1.808204
14.493869,40.468292
19.698082,70.52453
-6.141309,43.775555
52.411705,-1.446039
-12.439855,13.654378
57.30921,-2.529648
57.090717,-2.0208871
52.53535,-1.4797356
36.217655,46.18941
57.13687,-2.1574137
-7.3739944,14.13868
57.40636,-2.7250488
-6.9323964,40.50754
57.445015,-2.8101747
57.44459,-2.8095956
18.473213,41.54971
-14.926601,-5.654537
-9.065454,33.30875
-60.7191,29.945196
52.756214,-1.689761
56.995274,-3.236112
9.203406,76.545166
-4.312503,38.24634
-38.47285,4.5239487
56.65039,-2.6223288
-6.254729,7.4056034
-6.1080003,10.69115
12.854088,75.63181
37.467552,35.72908
-6.6971703,72.6554
12.471129,75.92848
56.584934,-2.2869437
56.966476,-3.190955
-31.612719,-10.966423
56.984657,-3.2240093
56.93083,-3.1508796
56.994846,-3.235487
56.982563,-3.2195857
52.54588,-1.6114764
-63.570988,5.039749
1.7572508,59.622486
56.202568,-3.4843845
56.344406,-3.6318347
9.901344,49.614082
-19.714622,8.056025
56.251854,-3.5530047
25.269852,65.95468
-12.319617,12.043982
12.817492,53.409855
19.411085,70.88354
10.713774,54.49212
-5.99668,22.45685
12.6883335,50.91179
54.82107,-2.9021692
17.961716,38.877907
56.44338,-3.725138
-37.482735,-1.7664315
-16.591722,34.67259
-9.517068,25.791815
52.167934,-1.6242496
54.26579,-3.0649245
54.648853,-3.3301651
-47.59553,27.63235
54.860176,-3.4950225
54.328518,-3.0983253
54.55924,-3.2607203
54.645607,-3.3245811
54.9881,-3.5768416
-34.42918,14.416255
52.903896,-2.1894765
38.762253,26.703854
-35.79988,11.105911
-17.79176,35.169563
54.020412,-2.8776338
-61.82485,-1.9385453
28.63636,62.64981
-60.691998,9.517492
-7.361306,14.21353
55.735073,-4.090911
-17.752632,35.13268
-4.167135,38.79752
52.07077,-1.7173508
55.83866,-4.191036
55.898758,-4.249996
55.858192,-4.2086606
55.82641,-4.1736174
55.89656,-4.245941
3.578902,77.16825
55.129723,-4.381482
13.85217,40.339134
-57.6005,4.640645
7.834701,49.330784
2.0183282,78.57597
-46.291798,12.664558
-3.274557,24.45559
-52.707214,6.584558
55.149944,-4.401253
10.276076,76.91838
55.432537,-4.645198
33.348064,53.90559
55.452652,-4.6669073
55.43671,-4.6583443
51.330074,-1.774503
-37.168957,7.9998956
55.456367,-4.6708403
-40.19969,-11.241584
35.961086,49.34995
-10.260083,15.221886
-44.759552,11.047339
32.630566,54.9211
0.054843243,76.89345
30.152472,59.399998
-5.565295,72.57823
49.88238,-3.5705287
-38.18098,4.3484936
48.509827,-5.863238
48.20184,-6.626934
48.415756,-6.0763197
-0.63672614,59.536835
-6.227017,38.566124
-6.6164007,44.542225
9.39455,54.415794
11.182703,48.8632
-6.4348025,23.29157
-9.940813,23.984634
39.312134,24.42586
30.773876,59.035854
48.31612,-6.3267474
-13.3665695,-4.3856287
48.411137,-6.075748
48.188522,-6.649665
18.5689,41.471344
-8.611311,22.66539
49.684383,-2.61969
50.06815,-1.9165176
-68.303734,37.09879
13.385174,75.47568
0.17555322,57.452934
-6.0177584,64.053055
-6.0593114,21.614374
47.569298,-6.561686
47.570625,-6.5744233
47.760365,-6.039637
47.848534,-5.919592
40.21474,22.418774
-39.458454,-4.32939
12.585509,75.96133
-6.252399,63.3685
-9.358416,26.384485
-4.050523,72.13351
49.848972,-1.9855679
49.852528,-1.978563
-21.19325,6.811238
-38.13136,4.1839213
19.812166,70.56043
-11.277249,11.497491
47.180447,-5.3416924
46.751198,-6.490995
-2.6220407,75.6609
30.78333,58.127224
7.0184474,32.49622
47.266712,-5.0804687
47.091923,-5.593553
47.137173,-5.452732
47.21681,-5.2374706
47.236877,-5.1669483
47.218025,-5.2281423
46.70758,-6.6131845
-62.60248,-2.1280432
49.020535,-2.681849
9.171548,28.956427
-8.794371,33.561207
-63.378662,3.5759704
-16.841776,34.84314
-20.059736,-1.8615993
-40.112392,-4.038127
46.7155,-6.597583
-58.77346,28.53155
39.419205,24.207207
49.734695,-1.9370779
46.853756,-6.2004824
46.708027,-6.612216
36.144474,45.531303
-12.858835,30.559256
-34.34106,15.115042
-2.3153403,76.79878
-31.823809,-5.420448
-12.340434,28.01526
-67.67199,36.984936
45.98994,-6.1465216
38.460457,28.3318
35.168156,50.03826
-6.0209627,9.636186
2.3646915,57.780617
-5.9875946,44.41269
45.98816,-6.154356
46.147083,-5.629007
46.092583,-5.788855
46.153522,-5.5911417
37.048454,42.79492
46.191277,-5.5590796
45.993973,-6.1107793
-3.7668958,26.317928
-4.7851105,72.557045
45.936977,-6.365838
49.311554,-2.200322
46.569717,-4.5679913
8.408363,33.344204
45.449844,-5.4894667
-57.188683,31.531958
45.32869,-5.879647
-38.347286,-10.337278
-49.91681,29.168318
-61.495377,2.1588323
-52.48113,8.777885
-59.909473,-2.9718976
2.3593926,56.829014
-8.301043,22.227585
45.659527,-5.0047965
11.20801,28.798613
45.352966,-5.798323
30.574884,58.596
19.035217,40.763718
-13.057953,0.348564
45.547985,-5.2163916
45.776337,-4.7903123
46.25773,-4.165462
45.37185,-5.7349296
-17.335222,35.028755
40.959408,21.37719
40.97816,-2.6927633
40.30868,22.277231
40.794468,-2.7867658
1.6772486,56.731434
-63.84349,3.1928434
-34.712364,2.0718641
-38.612793,-0.7345327
-64.19764,27.306316
-31.056448,-8.925539
-5.1153083,22.66306
-45.56016,8.2486725
8.005213,77.09925
19.264956,38.02163
40.786514,-2.0707233
44.47448,1.5422529
-37.43587,-1.4909047
37.3273,41.090378
13.152362,51.57042
-54.31879,7.3831153
26.476513,65.22962
-19.365517,7.9897833
-40.19894,-11.260412
17.69213,42.158375
-63.526505,3.5511198
13.149694,39.215805
-17.382092,15.767875
40.42599,-2.3000567
40.183723,-2.4142554
40.310345,-2.3544195
-4.064141,26.141588
39.884094,23.045301
-34.83179,22.84119
-17.105566,36.020878
39.732197,23.391233
11.6897545,30.006327
40.26172,-2.378713
44.494556,2.0077817
44.48841,1.8347728
44.490017,1.7813673
11.20557,29.414602
37.51556,39.637165
37.562405,42.9938
11.732565,54.004196
-23.156935,10.348753
39.567566,-1.9284058
-61.50715,1.8959533
39.66731,-1.8850635
-34.326466,6.590411
39.678844,-1.8727896
14.771367,40.48972
-17.834736,1.6444674
39.55801,-1.9386111
37.96153,35.208534
9.066235,29.90239
39.93953,-1.7427834
-31.194021,-9.115304
39.72266,-1.8427007
32.142025,56.755722
-64.36983,4.4070506
40.21491,-1.6259532
40.11183,-1.6790893
39.92208,-1.7614827
40.670654,-1.5011446
40.536594,-1.5420872
-3.1655648,42.749943
44.410652,1.8774468
12.158107,39.932053
39.339287,-1.1310755
-54.36909,30.039398
39.507847,-1.0529042
18.68045,72.050705
-0.42161718,59.505962
1.7851294,59.50439
-36.031685,-3.596628
37.1447,42.39826
-12.899987,30.142609
10.342596,54.429176
37.236824,43.321995
36.51793,46.556385
39.15579,-1.2328326
33.588276,2.4469965
-61.750767,29.190702
-7.171274,66.53676
39.2461,-1.1668614
39.185303,-1.2052898
38.432064,28.90503
-32.48146,-3.745584
-45.76422,13.457441
44.153008,2.4239573
38.49323,28.13532
-12.316089,0.447738
38.868477,-0.44062465
38.944515,-0.38647157
-4.4407644,63.767654
-67.54802,37.379345
-66.341484,28.612667
37.885677,36.388695
38.937775,-0.39046216
38.783028,-0.49757314
38.021755,34.35621
38.92759,-0.3993751
-17.356775,15.278127
-22.821074,10.070194
33.82218,53.264202
44.11882,2.5376241
38.803505,-0.4847743
-38.762913,-11.446058
-54.532795,5.582595
38.651775,0.29712644
-5.8838806,72.59121
38.63348,0.29437116
38.52666,0.17576699
-3.464579,7.5982666
38.59133,0.2127184
38.619358,0.23659416
-5.507352,39.28841
33.558426,2.4569647
-32.892586,-6.8891006
-2.3651083,6.4590344
37.1671,42.825993
36.859386,42.725063
38.571873,0.19348684
-5.4962807,25.869537
-17.506495,-7.7152085
-12.6437845,-1.6863723
33.574173,2.4535437
-0.3587309,57.222
-60.01395,29.906523
38.60812,0.22343875
44.010315,2.663857
-7.8025937,70.61875
-31.918537,12.498399
-18.13338,7.5619044
-12.032978,-2.8532615
-14.398845,35.899612
-52.998318,25.711502
-18.543695,16.529352
38.603733,4.64634
38.24218,4.5900397
38.44489,5.374006
-8.012116,70.0515
10.292777,29.634533
38.31679,5.362328
42.624752,4.4082313
39.27201,5.2948413
39.43975,5.2719736
39.54407,5.2525043
39.33875,5.2869754
38.651825,5.384011
14.351085,40.6939
-5.2063184,44.077858
-14.360975,33.20903
-5.665143,10.362999
38.380512,5.372181
37.043602,42.754974
38.250465,5.3426213
38.08553,5.3289123
38.665123,5.36495
0.17734706,58.27381
38.524433,5.372199
37.457565,41.761314
38.061184,5.3270607
-6.3743577,39.370457
-45.110035,13.446995
43.557823,3.4579647
33.492157,2.45635
43.617813,3.3953927
-70.28132,28.710108
38.26049,6.2120395
-3.8977003,66.80948
-17.27539,37.2076
-6.808578,39.472206
38.621502,6.2974544
38.0916,6.199778
-11.7612295,30.961155
38.17646,6.2145586
3.1852498,77.18162
1.2901435,60.64293
9.802971,76.0156
-16.022078,15.454351
-40.70374,21.526222
38.349476,6.219042
-38.993557,24.73222
8.773391,36.022587
37.9153,6.1519947
-40.299107,17.57324
37.9153,6.1519947
38.07709,6.1870656
43.388855,3.7100868
43.4295,3.657806
-45.08821,22.806438
-62.11982,29.885965
-37.496372,-3.4343312
-18.580957,0.5246324
-4.2552485,39.94681
-45.455788,26.459436
-63.170105,-2.2611268
5.06225,78.23035
28.293783,62.938755
-7.2850475,71.280754
-21.89153,5.863446
-66.153496,36.52134
37.772663,7.1945734
-52.490288,1.5447893
-17.916685,16.362427
38.047474,7.299275
16.685324,73.2475
37.660137,7.1528172
38.04091,7.29733
7.7075596,33.06294
-49.26014,27.481348
43.41712,3.7076516
-36.232807,4.2972713
-35.43699,-6.796296
-38.621086,-11.144595
37.594524,8.079923
38.09347,30.835545
37.206135,7.9839764
-6.210395,64.7578
1.5198659,60.732582
37.79495,8.165114
-5.9909782,9.276743
37.728485,8.130776
37.39178,8.008836
37.707222,8.120056
3.3562126,76.25771
-0.34323826,57.008823
37.5205,8.049091
37.449768,8.027499
10.201979,54.3075
-5.434671,27.705055
43.13335,4.069379
37.23316,7.968425
37.21312,7.9645367
-2.5683985,76.57456
-7.065552,65.90063
-3.9375665,39.43656
37.416397,8.782657
1.1937844,60.952534
37.283047,8.688537
37.090347,8.606831
-5.9515524,44.65368
-13.211105,30.21847
6.490402,37.56772
33.33239,2.4534528
42.587627,4.661471
30.491926,59.302048
37.049934,8.601374
-10.554065,14.464172
37.26367,8.68683
37.266453,8.689283
28.415194,62.37047
-2.9981766,23.218096
43.055897,4.191161
-16.399714,37.435703
17.551867,42.152515
-56.395294,25.48544
30.053072,11.634827
36.382446,46.93628
-33.621113,-3.417728
30.11624,12.98651
23.01577,68.079506
-25.726717,3.394287
-21.33696,3.434495
-39.41453,30.886015
30.151613,13.042829
39.595726,23.679623
-15.324457,15.671505
-45.602745,8.067662
30.075182,12.885322
30.16033,13.056791
-16.275028,-3.3639603
-35.30117,-8.444695
29.315659,12.8035345
18.134754,41.618042
29.326618,12.73657
-16.718584,-7.2645426
29.162926,12.075306
-35.75926,-3.2782993
32.011036,56.30108
29.372986,12.871572
28.262753,11.399702
29.098816,12.062328
29.161495,12.221096
29.189716,12.349515
28.993624,11.874354
29.070875,11.979018
29.194593,12.439705
29.212206,12.387579
28.988611,11.853579
-34.89517,11.6662655
29.585611,13.349653
-7.606492,7.7094045
29.100857,11.935644
28.576208,13.342929
-66.65048,28.636349
27.617653,12.343777
-3.0295646,23.214462
17.385399,39.67075
-41.393864,-11.4857
28.519064,12.930988
-3.4060135,11.959847
27.772562,63.697685
28.533577,13.890078
8.712798,51.62179
38.033077,35.77421
-34.035156,6.7353063
28.612288,13.545187
13.583768,52.764347
28.533356,13.992286
6.498612,49.770798
-51.462807,30.33586
2.2525403,58.7792
0.9615332,56.89362
-23.288322,9.297144
27.496775,14.828131
27.474873,14.767199
27.442142,14.637986
-37.484837,-3.0320704
34.91985,50.57489
-33.259315,12.876368
37.783478,35.76486
-38.502693,-1.5402943
26.688166,13.025486
27.42491,14.494023
27.47564,14.742237
26.467978,12.780213
27.497688,14.835761
-55.931427,31.666191
-2.9525568,76.39087
-49.69502,27.8496
22.072548,10.226892
22.131279,10.249952
22.086025,10.232242
22.207212,10.279168
21.588398,9.9540205
37.481926,39.940304
-35.86968,5.1584654
-38.907467,18.405134
26.50995,15.074395
32.806335,2.30048
-51.193893,32.19268
26.478949,15.032294
-51.29249,34.1506
26.34274,14.927481
-19.465033,3.6799028
26.445324,15.073509
25.70608,12.559855
26.025328,13.897742
26.025639,13.969183
25.950146,13.477801
25.795597,12.909794
26.30844,14.599901
17.879683,38.865707
26.512804,15.087871
29.776556,59.986237
-51.836826,30.475254
25.71992,12.912064
-3.5229406,26.49065
-14.507441,32.354454
13.017842,40.134563
26.192614,14.570683
26.566753,15.126699
-14.701148,35.593388
-30.73283,-0.09548701
38.285164,28.695915
26.542864,15.149347
26.622307,15.312307
26.665068,15.364405
26.665068,15.364405
-7.614701,14.206779
-2.093803,9.39374
26.665226,15.362951
26.227844,14.52512
-37.487305,-1.8043175
20.715132,16.813385
21.080973,9.951508
-47.060173,22.759232
2.586031,78.6159
33.93768,52.843285
20.709091,16.711166
-15.084144,35.91281
-14.560491,31.358856
20.7106,16.749268
-6.886826,41.214085
-9.651271,32.76029
20.720955,16.621563
-44.37079,26.696169
-2.3956428,22.709576
-4.446265,39.689556
14.798981,40.06835
-54.52124,4.8318563
20.748724,15.976717
20.709877,16.830362
20.709358,16.84883
-3.8983762,7.444214
-6.7112417,70.31216
20.709618,16.753283
19.722815,16.344587
19.735521,16.025423
19.676949,15.336199
-5.155015,27.752687
-7.1143227,66.53841
19.70593,16.5315
37.36763,34.07898
19.73064,16.229843
20.720076,70.14392
-6.557506,65.120705
19.672619,16.86799
19.72183,15.80195
19.711529,16.476551
19.737894,15.996473
19.672174,16.870182
36.902615,44.091015
19.717888,16.396175
19.674706,16.843086
18.301653,16.240469
20.435036,9.784556
20.279314,9.812355
20.188606,9.849223
35.260685,50.049072
3.191847,77.90413
-32.791927,-8.175623
-14.558694,31.351013
18.438942,15.50287
18.265673,16.398653
18.307497,16.171494
18.548595,14.395484
-18.97149,3.9520104
-41.851265,15.407076
36.63127,46.602875
15.636714,40.56355
-53.529423,3.3297708
18.525454,14.055216
7.8216257,35.69667
20.123102,9.919261
20.343998,9.798938
18.547554,14.690144
18.252527,16.448402
18.57373,13.151532
18.529274,14.232576
18.54027,14.411511
18.534628,14.310286
18.543692,14.777305
16.942766,15.957888
12.341016,75.870026
-4.223487,26.057028
16.935123,15.982171
-3.936206,63.787727
17.16392,15.236446
-11.720727,-1.1862038
17.057732,15.544257
23.495075,67.45483
-39.991684,-8.437395
0.9304595,56.900303
17.066198,15.270909
16.992157,15.7702675
24.7853,64.48247
16.950264,15.920405
23.472906,67.46461
20.334167,70.95877
17.218239,15.088995
-2.8997436,25.16951
17.154524,15.252051
-39.465546,9.05071
-7.6120934,70.583275
20.031363,9.772083
32.89694,58.144367
17.603533,14.3580675
17.834372,13.891684
-69.21298,28.773935
-66.57059,30.061247
-5.824285,23.354969
-65.494934,36.24646
-3.20794,23.17132
10.974474,53.40797
16.800968,14.17434
16.277641,15.124177
-72.00955,29.899673
16.192883,15.311254
30.220577,59.506393
-55.33078,25.094088
17.467083,13.436161
8.890312,49.99928
16.69654,14.309325
-61.170902,35.017742
-8.149804,14.072278
16.386497,14.864117
16.132137,15.428296
16.339968,15.001812
17.801819,37.893616
15.629509,15.014474
-8.388993,13.213639
-8.948076,21.331697
-35.436237,5.745012
19.674477,9.211904
8.927399,53.769028
23.611885,67.50098
15.77111,14.777237
-6.1636796,63.908558
15.708201,14.889384
38.295998,29.317844
-66.55594,35.13568
37.993572,34.67621
19.671669,9.275174
-1.8917949,76.32875
-68.79366,36.715233
26.538496,65.29067
-33.52286,10.132327
12.733586,7.8201437
15.148339,7.36549
0.14124432,57.901722
12.925951,7.7651896
-18.513664,0.25199062
25.48828,64.80008
13.158266,7.208297
28.566221,61.94995
12.698319,7.254195
12.880267,7.2394757
-17.583128,16.033998
-2.312865,41.603413
10.282651,76.96167
33.689163,53.20044
-14.648233,35.557926
19.364334,38.75343
-14.933197,-5.527037
28.138071,63.34376
21.222164,69.432304
